scope,lhs,rhs,delta_tick,nearest_horizon,horizon_error,nearest_landmark,landmark_error
nist-selected-self,Sodium Na II 1404.6800 A [vacuum],Cesium Cs II 4972.6000 A [air],88.10619225002847,96.0,7.893807749971529,96.0,7.893807749971529
nist-selected-self,Sodium Na I 8649.9200 A [air],Cesium Cs II 4880.0500 A [air],39.89413800323473,32.0,7.89413800323473,32.0,7.89413800323473
nist-selected-self,Helium He I 8361.6900 A [air],Sodium Na II 2980.6300 A [air],71.89417060003416,64.0,7.894170600034158,64.0,7.894170600034158
nist-selected-self,Sodium Na II 2980.6300 A [air],Cesium Cs II 6646.5700 A [air],55.8945728413637,48.0,7.894572841363697,48.0,7.894572841363697
nist-selected-self,Helium He II 3203.1000 A [air],Sodium Na II 1807.0900 A [vacuum],39.894602711576226,32.0,7.894602711576226,32.0,7.894602711576226
nist-selected-self,Sodium Na II 2420.9900 A [air],Sodium Na I 10749.2900 A [air],103.89462281937267,96.0,7.894622819372671,96.0,7.894622819372671
nist-selected-same-element,Sodium Na II 2420.9900 A [air],Sodium Na I 10749.2900 A [air],103.89462281937267,96.0,7.894622819372671,96.0,7.894622819372671
nist-selected-self,Helium He I 3187.7400 A [air],Sodium Na II 1798.4100 A [vacuum],39.89515933734947,32.0,7.895159337349469,32.0,7.895159337349469
nist-selected-self,Helium He I 7065.7086 A [air],Cesium Cs II 3974.2500 A [air],40.10480742782056,48.0,7.89519257217944,48.0,7.89519257217944
nist-selected-self,Sodium Na II 2919.8500 A [air],Sodium Na II 6530.7000 A [air],56.10475402369411,64.0,7.895245976305887,64.0,7.895245976305887
nist-selected-same-element,Sodium Na II 2919.8500 A [air],Sodium Na II 6530.7000 A [air],56.10475402369411,64.0,7.895245976305887,64.0,7.895245976305887
nist-selected-self,Cesium Cs I 16535.6300 A [air],Cesium Cs I 29310.0600 A [air],39.895444713461075,32.0,7.895444713461075,32.0,7.895444713461075
nist-selected-same-element,Cesium Cs I 16535.6300 A [air],Cesium Cs I 29310.0600 A [air],39.895444713461075,32.0,7.895444713461075,32.0,7.895444713461075
nist-selected-self,Sodium Na II 3094.4500 A [air],Cesium Cs II 4373.0400 A [air],24.104554895870933,32.0,7.895445104129067,32.0,7.895445104129067
nist-selected-self,Sodium Na I 9465.9400 A [air],Cesium Cs II 4232.2000 A [air],56.10449270039135,64.0,7.895507299608653,64.0,7.895507299608653
nist-selected-self,Helium He II 6560.1000 A [air],Sodium Na II 1853.1700 A [vacuum],88.10443848145223,96.0,7.8955615185477654,96.0,7.8955615185477654
nist-selected-self,Sodium Na II 2594.9600 A [air],Cesium Cs I 7279.9000 A [air],71.89557509062342,64.0,7.895575090623424,64.0,7.895575090623424
nist-selected-self,Sodium Na II 4392.8100 A [air],Sodium Na I 7809.7800 A [air],40.1041399906735,48.0,7.895860009326498,48.0,7.895860009326498
nist-selected-same-element,Sodium Na II 4392.8100 A [air],Sodium Na I 7809.7800 A [air],40.1041399906735,48.0,7.895860009326498,48.0,7.895860009326498
nist-selected-self,Sodium Na I 5148.8380 A [air],Sodium Na I 9153.8800 A [air],40.10407684279744,48.0,7.89592315720256,48.0,7.89592315720256
nist-selected-same-element,Sodium Na I 5148.8380 A [air],Sodium Na I 9153.8800 A [air],40.10407684279744,48.0,7.89592315720256,48.0,7.89592315720256
nist-selected-self,Sodium Na II 2594.9600 A [air],Cesium Cs I 7279.9600 A [air],71.89614952126703,64.0,7.896149521267034,64.0,7.896149521267034
nist-selected-self,Cesium Cs II 4501.5500 A [air],Cesium Cs II 25220.3700 A [air],120.10382940029012,128.0,7.896170599709876,128.0,7.896170599709876
nist-selected-same-element,Cesium Cs II 4501.5500 A [air],Cesium Cs II 25220.3700 A [air],120.10382940029012,128.0,7.896170599709876,128.0,7.896170599709876
nist-selected-self,Helium He I 10311.5400 A [air],Cesium Cs II 1840.5000 A [vacuum],120.10356198505178,128.0,7.896438014948217,128.0,7.896438014948217
nist-selected-self,Helium He I 4921.9310 A [air],Cesium Cs II 6955.5000 A [air],24.10340805254964,32.0,7.896591947450361,32.0,7.896591947450361
nist-selected-self,Sodium Na II 3060.2500 A [air],Sodium Na I 4324.6200 A [air],24.103121106183607,32.0,7.8968788938163925,32.0,7.8968788938163925
nist-selected-same-element,Sodium Na II 3060.2500 A [air],Sodium Na I 4324.6200 A [air],24.103121106183607,32.0,7.8968788938163925,32.0,7.8968788938163925
nist-selected-self,Sodium Na II 2904.7200 A [air],Sodium Na I 5148.8380 A [air],39.89688764415678,32.0,7.896887644156777,32.0,7.896887644156777
nist-selected-same-element,Sodium Na II 2904.7200 A [air],Sodium Na I 5148.8380 A [air],39.89688764415678,32.0,7.896887644156777,32.0,7.896887644156777
nist-selected-self,Helium He I 5875.6404 A [air],Sodium Na II 3304.9600 A [air],40.10295562965166,48.0,7.89704437034834,48.0,7.89704437034834
nist-selected-self,Helium He I 20581.2870 A [air],Cesium Cs II 5814.1600 A [air],88.10289001311139,96.0,7.8971099868886085,96.0,7.8971099868886085
nist-selected-self,Helium He I 5875.6148 A [air],Sodium Na II 3304.9600 A [air],40.102651961492484,48.0,7.897348038507516,48.0,7.897348038507516
nist-selected-self,Helium He I 3867.4800 A [air],Sodium Na I 8649.9200 A [air],56.10231813036535,64.0,7.897681869634653,64.0,7.897681869634653
nist-selected-self,Helium He I 3613.6400 A [air],Cesium Cs II 813.8400 A [vacuum],103.89768311536136,96.0,7.89768311536136,96.0,7.89768311536136
nist-selected-self,Helium He I 512.0986 A [vacuum],Cesium Cs II 2273.8400 A [air],103.89776240506762,96.0,7.897762405067624,96.0,7.897762405067624
nist-selected-self,Sodium Na II 3179.0600 A [air],Cesium Cs I 5635.2100 A [air],39.89791917487037,32.0,7.897919174870367,32.0,7.897919174870367
nist-selected-self,Sodium Na II 1506.4100 A [vacuum],Sodium Na II 2678.0900 A [air],40.10182857498876,48.0,7.898171425011242,48.0,7.898171425011242
nist-selected-same-element,Sodium Na II 1506.4100 A [vacuum],Sodium Na II 2678.0900 A [air],40.10182857498876,48.0,7.898171425011242,48.0,7.898171425011242
nist-selected-self,Sodium Na II 3015.4000 A [air],Cesium Cs II 6724.4700 A [air],55.89836268435647,48.0,7.898362684356471,48.0,7.898362684356471
nist-selected-self,Cesium Cs II 2931.0800 A [air],Cesium Cs II 6536.4400 A [air],55.89843923579974,48.0,7.898439235799742,48.0,7.898439235799742
nist-selected-same-element,Cesium Cs II 2931.0800 A [air],Cesium Cs II 6536.4400 A [air],55.89843923579974,48.0,7.898439235799742,48.0,7.898439235799742
nist-selected-self,Helium He I 10311.2300 A [air],Cesium Cs II 1840.5000 A [vacuum],120.10146662700481,128.0,7.898533372995189,128.0,7.898533372995189
nist-selected-self,Sodium Na II 2920.9500 A [air],Sodium Na I 8194.7900 A [air],71.89861785181438,64.0,7.898617851814379,64.0,7.898617851814379
nist-selected-same-element,Sodium Na II 2920.9500 A [air],Sodium Na I 8194.7900 A [air],71.89861785181438,64.0,7.898617851814379,64.0,7.898617851814379
nist-selected-self,Sodium Na II 2920.9500 A [air],Sodium Na I 8194.8240 A [air],71.89890702214961,64.0,7.898907022149615,64.0,7.898907022149615
nist-selected-same-element,Sodium Na II 2920.9500 A [air],Sodium Na I 8194.8240 A [air],71.89890702214961,64.0,7.898907022149615,64.0,7.898907022149615
nist-selected-self,Helium He II 958.7000 A [vacuum],Cesium Cs II 5370.9900 A [air],120.10097939296247,128.0,7.899020607037528,128.0,7.899020607037528
nist-selected-self,Helium He I 9210.3400 A [air],Sodium Na I 16373.8500 A [air],40.100732024684476,48.0,7.899267975315524,48.0,7.899267975315524
nist-selected-self,Sodium Na II 1835.2200 A [vacuum],Sodium Na I 5148.8380 A [air],71.8998035474524,64.0,7.899803547452393,64.0,7.899803547452393
nist-selected-same-element,Sodium Na II 1835.2200 A [vacuum],Sodium Na I 5148.8380 A [air],71.8998035474524,64.0,7.899803547452393,64.0,7.899803547452393
nist-selected-self,Helium He I 3013.7000 A [air],Helium He I 10667.6500 A [air],88.10019234366973,96.0,7.8998076563302675,96.0,7.8998076563302675
nist-selected-same-element,Helium He I 3013.7000 A [air],Helium He I 10667.6500 A [air],88.10019234366973,96.0,7.8998076563302675,96.0,7.8998076563302675
nist-selected-self,Sodium Na II 3060.2500 A [air],Cesium Cs I 6824.6500 A [air],55.90002322175678,48.0,7.900023221756783,48.0,7.900023221756783
nist-selected-self,Sodium Na II 2420.9900 A [air],Sodium Na II 5414.5500 A [air],56.099968430630724,64.0,7.9000315693692755,64.0,7.9000315693692755
nist-selected-same-element,Sodium Na II 2420.9900 A [air],Sodium Na II 5414.5500 A [air],56.099968430630724,64.0,7.9000315693692755,64.0,7.9000315693692755
nist-selected-self,Helium He I 7065.2153 A [air],Cesium Cs II 3974.2500 A [air],40.09994129334518,48.0,7.900058706654818,48.0,7.900058706654818
nist-selected-self,Sodium Na II 3257.9600 A [air],Cesium Cs II 4603.7900 A [air],24.099704660740827,32.0,7.9002953392591735,32.0,7.9002953392591735
nist-selected-self,Helium He I 7065.1771 A [air],Cesium Cs II 3974.2500 A [air],40.099564457082124,48.0,7.900435542917876,48.0,7.900435542917876
nist-selected-self,Helium He I 3705.0000 A [air],Cesium Cs I 6586.5100 A [air],40.09944786803317,48.0,7.900552131966833,48.0,7.900552131966833
nist-selected-self,Sodium Na II 1776.5700 A [vacuum],Sodium Na II 3149.2800 A [air],39.900738972006366,32.0,7.900738972006366,32.0,7.900738972006366
nist-selected-same-element,Sodium Na II 1776.5700 A [vacuum],Sodium Na II 3149.2800 A [air],39.900738972006366,32.0,7.900738972006366,32.0,7.900738972006366
nist-selected-self,Cesium Cs II 3785.4400 A [air],Cesium Cs II 5349.1300 A [air],24.09922777390875,32.0,7.900772226091249,32.0,7.900772226091249
nist-selected-same-element,Cesium Cs II 3785.4400 A [air],Cesium Cs II 5349.1300 A [air],24.09922777390875,32.0,7.900772226091249,32.0,7.900772226091249
nist-selected-self,Hydrogen H I 3970.0720 A [air],Sodium Na II 2809.5200 A [air],24.099142599087827,32.0,7.900857400912173,32.0,7.900857400912173
nist-selected-self,Helium He I 3613.6400 A [air],Helium He I 10138.5000 A [air],71.90104351235095,64.0,7.901043512350952,64.0,7.901043512350952
nist-selected-same-element,Helium He I 3613.6400 A [air],Helium He I 10138.5000 A [air],71.90104351235095,64.0,7.901043512350952,64.0,7.901043512350952
nist-selected-self,Sodium Na II 6544.0400 A [air],Cesium Cs II 2332.4600 A [air],71.90151211990815,64.0,7.901512119908148,64.0,7.901512119908148
nist-selected-self,Helium He II 10123.6000 A [air],Sodium Na II 1807.0900 A [vacuum],120.09834395597682,128.0,7.901656044023184,128.0,7.901656044023184
nist-selected-self,Sodium Na II 1807.0900 A [vacuum],Cesium Cs I 10123.6000 A [air],120.09834395597682,128.0,7.901656044023184,128.0,7.901656044023184
nist-selected-self,Sodium Na I 8650.8900 A [air],Cesium Cs II 4880.0500 A [air],39.90195336069064,32.0,7.901953360690641,32.0,7.901953360690641
nist-selected-self,Cesium Cs I 5838.8300 A [air],Cesium Cs II 10379.6600 A [air],40.09786772773623,48.0,7.902132272263771,48.0,7.902132272263771
nist-selected-same-element,Cesium Cs I 5838.8300 A [air],Cesium Cs II 10379.6600 A [air],40.09786772773623,48.0,7.902132272263771,48.0,7.902132272263771
nist-selected-self,Sodium Na II 2920.9500 A [air],Sodium Na II 6514.2100 A [air],55.90229485508007,48.0,7.902294855080072,48.0,7.902294855080072
nist-selected-same-element,Sodium Na II 2920.9500 A [air],Sodium Na II 6514.2100 A [air],55.90229485508007,48.0,7.902294855080072,48.0,7.902294855080072
nist-selected-self,Cesium Cs II 4526.7400 A [air],Cesium Cs II 8047.1300 A [air],40.09757394807002,48.0,7.902426051929979,48.0,7.902426051929979
nist-selected-same-element,Cesium Cs II 4526.7400 A [air],Cesium Cs II 8047.1300 A [air],40.09757394807002,48.0,7.902426051929979,48.0,7.902426051929979
nist-selected-self,Sodium Na II 3212.1900 A [air],Cesium Cs II 4538.9700 A [air],24.09751073301777,32.0,7.902489266982229,32.0,7.902489266982229
nist-selected-self,Helium He I 2945.1100 A [air],Cesium Cs I 6586.5100 A [air],56.097474884860276,64.0,7.902525115139724,64.0,7.902525115139724
nist-selected-self,Cesium Cs II 5925.6300 A [air],Cesium Cs II 10504.5100 A [air],39.90271571678477,32.0,7.902715716784769,32.0,7.902715716784769
nist-selected-same-element,Cesium Cs II 5925.6300 A [air],Cesium Cs II 10504.5100 A [air],39.90271571678477,32.0,7.902715716784769,32.0,7.902715716784769
nist-selected-self,Helium He I 4471.6800 A [air],Sodium Na II 2515.4600 A [air],40.097226511303234,48.0,7.902773488696766,48.0,7.902773488696766
nist-selected-self,Sodium Na II 3095.5500 A [air],Cesium Cs I 5502.8800 A [air],40.09705280539947,48.0,7.902947194600529,48.0,7.902947194600529
nist-selected-self,Sodium Na II 1807.0900 A [vacuum],Cesium Cs I 10123.4100 A [air],120.09703587011427,128.0,7.902964129885731,128.0,7.902964129885731
nist-selected-self,Sodium Na I 8183.2560 A [air],Cesium Cs II 4616.1700 A [air],39.90320918515317,32.0,7.903209185153173,32.0,7.903209185153173
nist-selected-self,Helium He II 10123.6000 A [air],Cesium Cs II 4526.7400 A [air],56.0967673292389,64.0,7.903232670761099,64.0,7.903232670761099
nist-selected-self,Cesium Cs II 4526.7400 A [air],Cesium Cs I 10123.6000 A [air],56.0967673292389,64.0,7.903232670761099,64.0,7.903232670761099
nist-selected-same-element,Cesium Cs II 4526.7400 A [air],Cesium Cs I 10123.6000 A [air],56.0967673292389,64.0,7.903232670761099,64.0,7.903232670761099
nist-selected-self,Sodium Na II 3304.9600 A [air],Cesium Cs II 1859.1600 A [vacuum],40.09660690653982,48.0,7.903393093460181,48.0,7.903393093460181
nist-selected-self,Helium He I 3613.6400 A [air],Helium He I 12790.5700 A [air],88.09638469256333,96.0,7.903615307436667,96.0,7.903615307436667
nist-selected-same-element,Helium He I 3613.6400 A [air],Helium He I 12790.5700 A [air],88.09638469256333,96.0,7.903615307436667,96.0,7.903615307436667
nist-selected-self,Sodium Na I 5895.9240 A [air],Cesium Cs II 10480.9300 A [air],40.096366672622935,48.0,7.903633327377065,48.0,7.903633327377065
nist-selected-self,Hydrogen H I 26251.5000 A [air],Sodium Na I 14767.4800 A [air],40.09633277793364,48.0,7.90366722206636,48.0,7.90366722206636
nist-selected-self,Helium He I 3447.5900 A [air],Cesium Cs II 6128.6100 A [air],40.096114623630456,48.0,7.903885376369544,48.0,7.903885376369544
nist-selected-self,Helium He I 5047.7400 A [air],Sodium Na II 2839.5600 A [air],40.09604307459722,48.0,7.903956925402781,48.0,7.903956925402781
nist-selected-self,Sodium Na I 4393.3400 A [air],Sodium Na I 7809.7800 A [air],40.0957314465968,48.0,7.904268553403199,48.0,7.904268553403199
nist-selected-same-element,Sodium Na I 4393.3400 A [air],Sodium Na I 7809.7800 A [air],40.0957314465968,48.0,7.904268553403199,48.0,7.904268553403199
nist-selected-self,Cesium Cs II 4526.7400 A [air],Cesium Cs I 10123.4100 A [air],56.095459243376354,64.0,7.904540756623646,64.0,7.904540756623646
nist-selected-same-element,Cesium Cs II 4526.7400 A [air],Cesium Cs I 10123.4100 A [air],56.095459243376354,64.0,7.904540756623646,64.0,7.904540756623646
nist-selected-self,Helium He I 4143.7600 A [air],Helium He II 11626.4000 A [air],71.90454943945042,64.0,7.90454943945042,64.0,7.90454943945042
nist-selected-same-element,Helium He I 4143.7600 A [air],Helium He II 11626.4000 A [air],71.90454943945042,64.0,7.90454943945042,64.0,7.90454943945042
nist-selected-self,Cesium Cs II 1883.9300 A [vacuum],Cesium Cs II 4213.1400 A [air],56.09543571712402,64.0,7.904564282875981,64.0,7.904564282875981
nist-selected-same-element,Cesium Cs II 1883.9300 A [vacuum],Cesium Cs II 4213.1400 A [air],56.09543571712402,64.0,7.904564282875981,64.0,7.904564282875981
nist-selected-self,Sodium Na II 3301.3500 A [air],Sodium Na I 4664.8110 A [air],24.09532759746162,32.0,7.904672402538381,32.0,7.904672402538381
nist-selected-same-element,Sodium Na II 3301.3500 A [air],Sodium Na I 4664.8110 A [air],24.09532759746162,32.0,7.904672402538381,32.0,7.904672402538381
nist-selected-self,Sodium Na II 3009.1400 A [air],Cesium Cs II 5349.1300 A [air],40.095213642151975,48.0,7.904786357848025,48.0,7.904786357848025
nist-selected-self,Helium He I 4471.4790 A [air],Sodium Na II 2515.4600 A [air],40.09409359600431,48.0,7.905906403995687,48.0,7.905906403995687
nist-selected-self,Cesium Cs II 4538.9700 A [air],Cesium Cs II 12735.5200 A [air],71.90594614991824,64.0,7.905946149918236,64.0,7.905946149918236
nist-selected-same-element,Cesium Cs II 4538.9700 A [air],Cesium Cs II 12735.5200 A [air],71.90594614991824,64.0,7.905946149918236,64.0,7.905946149918236
nist-selected-self,Sodium Na II 1835.2200 A [vacuum],Cesium Cs II 6495.5300 A [air],88.09340700497432,96.0,7.906592995025676,96.0,7.906592995025676
nist-selected-self,Helium He I 10031.1600 A [air],Sodium Na I 4497.6600 A [air],55.90661244241164,48.0,7.906612442411642,48.0,7.906612442411642
nist-selected-self,Sodium Na II 6514.2100 A [air],Cesium Cs II 1840.5000 A [vacuum],88.09332253627235,96.0,7.906677463727647,96.0,7.906677463727647
nist-selected-self,Sodium Na II 2586.3100 A [air],Sodium Na I 9153.8800 A [air],88.09311434787924,96.0,7.9068856521207636,96.0,7.9068856521207636
nist-selected-same-element,Sodium Na II 2586.3100 A [air],Sodium Na I 9153.8800 A [air],88.09311434787924,96.0,7.9068856521207636,96.0,7.9068856521207636
nist-selected-self,Sodium Na I 7809.7800 A [air],Cesium Cs II 4405.2600 A [air],39.906886009813206,32.0,7.906886009813206,32.0,7.906886009813206
nist-selected-self,Cesium Cs II 4538.9700 A [air],Cesium Cs I 10123.4100 A [air],55.90741136132874,48.0,7.907411361328741,48.0,7.907411361328741
nist-selected-same-element,Cesium Cs II 4538.9700 A [air],Cesium Cs I 10123.4100 A [air],55.90741136132874,48.0,7.907411361328741,48.0,7.907411361328741
nist-selected-self,Helium He I 10913.0500 A [air],Cesium Cs II 4880.0500 A [air],56.09234554066097,64.0,7.907654459339028,64.0,7.907654459339028
nist-selected-self,Helium He I 584.3344 A [vacuum],Sodium Na II 2594.9600 A [air],103.90785613945991,96.0,7.907856139459909,96.0,7.907856139459909
nist-selected-self,Sodium Na II 3053.6700 A [air],Cesium Cs II 10807.8800 A [air],88.09211545594644,96.0,7.907884544053559,96.0,7.907884544053559
nist-selected-self,Sodium Na II 1807.0900 A [vacuum],Sodium Na II 3212.1900 A [air],40.09211377576776,48.0,7.907886224232243,48.0,7.907886224232243
nist-selected-same-element,Sodium Na II 1807.0900 A [vacuum],Sodium Na II 3212.1900 A [air],40.09211377576776,48.0,7.907886224232243,48.0,7.907886224232243
nist-selected-self,Cesium Cs II 4880.0500 A [air],Cesium Cs II 13692.9100 A [air],71.90788992929356,64.0,7.90788992929356,64.0,7.90788992929356
nist-selected-same-element,Cesium Cs II 4880.0500 A [air],Cesium Cs II 13692.9100 A [air],71.90788992929356,64.0,7.90788992929356,64.0,7.90788992929356
nist-selected-self,Sodium Na II 3137.8600 A [air],Cesium Cs II 5563.0200 A [air],39.90845937582435,32.0,7.90845937582435,32.0,7.90845937582435
nist-selected-self,Helium He I 7281.3500 A [air],Sodium Na I 5153.4020 A [air],24.091380116399705,32.0,7.908619883600295,32.0,7.908619883600295
